id,title,authors,venue,publishing_date,url,date_found,source_mode,relevance_tier,matched_interests,residual_score,theme_groups,headline,summary,abstract,notes,is_read,is_starred,user_lists
lishkova-2026-steering-contingencies,Steering with Contingencies: Safe Path Planning for Autonomous Vehicles via Hamilton-Jacobi Reachability,"Anastasiya Lishkova, Matthew Wai Hei Ong, Sander Tonkens, Sylvia L. Herbert, Aaron D. Ames",arXiv,Apr 2026,https://arxiv.org/abs/2604.03405,2026-04-11,email,probably,Hamilton-Jacobi (HJ) reachability|Control Barrier Functions (CBFs),0,Safety & Verification|Planning & Control,Contingency path planning uses HJ reachability to guarantee fallback safety for autonomous vehicles,"Introduces a contingency-aware path planner that maintains a provably safe fallback trajectory via Hamilton-Jacobi reachability analysis. The planner generates both a nominal and a contingency plan, switching to the backup when the nominal becomes unsafe. Demonstrates real-time performance on autonomous driving scenarios with formal safety guarantees.","Safe autonomous driving requires the ability to plan trajectories that account for worst-case interactions with other road users. We present a contingency planning framework that leverages Hamilton-Jacobi (HJ) reachability analysis to maintain a provably safe backup plan at all times. The planner generates a nominal trajectory optimizing performance and a contingency trajectory that is guaranteed to remain within the backward reachable tube of a safe target set. A switching condition based on the HJ value function triggers the contingency plan when the nominal trajectory approaches the safety boundary. We demonstrate the approach in highway driving scenarios with multiple interacting vehicles, showing that our planner achieves comparable performance to aggressive planners while providing formal safety guarantees that purely heuristic approaches cannot.",Alert: Herbert/Ames. High — HJ reachability contingency planning for provably safe autonomous vehicles,false,false,
aldirawi-2026-nonmonotonicity-conformal,On the Non-monotonicity of Conformal Risk Control,"Hala Aldirawi, Wen Li, Yachong Guo",arXiv,Apr 2026,https://arxiv.org/abs/2604.01502,2026-04-11,email,probably,Conformal prediction,0,Conformal Prediction,Reveals and addresses non-monotonicity pitfalls in conformal risk control calibration procedures,Identifies a non-monotonicity issue in conformal risk control where increasing the confidence level can paradoxically increase the empirical risk. Provides theoretical analysis of when this pathology arises and proposes a monotone correction that preserves coverage guarantees. Demonstrates the fix on prediction set and regression interval tasks.,"Conformal risk control (CRC) extends conformal prediction to control general risk measures beyond miscoverage. The standard CRC procedure calibrates a threshold parameter to ensure that the population risk does not exceed a user-specified level. We identify a subtle but practically important issue: the calibrated risk is not necessarily monotone in the confidence level, meaning that requesting tighter control can paradoxically lead to higher empirical risk on finite samples. We provide a precise characterization of when this non-monotonicity arises, linking it to properties of the loss function and the conformity score distribution. We then propose a simple monotone correction to the CRC calibration procedure that eliminates this pathology while preserving the finite-sample risk guarantee. Experiments on classification, regression, and object detection tasks confirm that the corrected procedure avoids the anomalous behavior of standard CRC.",Alert: conformal prediction. High — identifies and fixes non-monotonicity in conformal risk control,false,false,
liu-2026-concentration-stochastic,Concentration of Stochastic System Trajectories via Sensitivity Analysis,"Hao Liu, Yilin Ma, Xikun Yu, Yuting Chen",arXiv,Apr 2026,https://arxiv.org/abs/2604.01403,2026-04-11,email,probably,Data-driven verification|Reachability analysis,0,Safety & Verification,Trajectory concentration bounds from sensitivity analysis enable tight reachable set estimation for stochastic systems,"Derives concentration inequalities for trajectories of stochastic dynamical systems using sensitivity analysis of the flow map. Provides non-asymptotic bounds on trajectory deviation that tighten with system smoothness. Applies the bounds to over-approximate reachable sets with probabilistic guarantees, useful for safety verification of uncertain systems.","We study the concentration of trajectories of stochastic dynamical systems around their nominal (deterministic) counterparts. Using sensitivity analysis of the system flow map, we derive non-asymptotic deviation bounds that capture how stochastic perturbations propagate through the dynamics. Our bounds are tighter than those obtained by generic concentration inequalities because they exploit the smoothness and structure of the dynamical system. We apply these results to probabilistic reachable set estimation, providing over-approximations of the set of states reachable under stochastic disturbances with explicit confidence levels. The approach is demonstrated on several benchmark systems, yielding significantly less conservative reachable sets compared to existing methods while maintaining rigorous probabilistic guarantees.",Alert: verification. High — sensitivity-based trajectory concentration bounds for probabilistic reachability,false,false,
zhang-2026-hierarchical-motion,Hierarchical Motion Planning via Predicted Reachability,"Bowen Zhang, Melkior Ornik",arXiv,Mar 2026,https://arxiv.org/abs/2604.00320,2026-04-11,email,probably,Reachability analysis|Planning under uncertainty,0,Planning & Control|Safety & Verification,Predicted reachability sets guide hierarchical motion planning with formal guarantees of task completion,"Proposes a hierarchical motion planner that uses predicted reachable sets to decompose long-horizon tasks into provably feasible sub-goals. The high-level planner selects waypoints within learned reachability estimates, while the low-level controller executes transitions. Demonstrates improved completeness and efficiency on multi-step robot navigation tasks.","We propose a hierarchical motion planning framework that leverages predicted reachability to guide task decomposition. At the high level, a planner selects a sequence of subgoals by reasoning about the forward reachable sets of the robot from each candidate state. At the low level, a controller drives the system between consecutive subgoals. By ensuring that each subgoal lies within the predicted reachable set of its predecessor, the framework provides formal guarantees on the feasibility of the overall plan. We present both model-based and data-driven instantiations of the reachability predictor and demonstrate the approach on navigation tasks with nonlinear dynamics, showing improved planning success rates and reduced computation times compared to flat planning baselines.",Alert: verification. High — hierarchical planning via predicted reachability with feasibility guarantees,false,false,
meng-2026-safe-stabilization,Safe Stabilization via Zubov-Barrier Certificates: A Lyapunov-Based Approach,"Yujie Meng, Jun Liu",arXiv,Apr 2026,https://arxiv.org/abs/2604.00941,2026-04-11,email,probably,Control Barrier Functions (CBFs)|Data-driven verification,0,Safety & Verification,Zubov-barrier certificates unify Lyapunov stability and CBF safety into a single certificate for safe stabilization,Introduces Zubov-barrier certificates that combine Lyapunov-like stability guarantees with barrier-function safety constraints in a unified framework. The certificate simultaneously characterizes the domain of attraction and ensures constraint satisfaction. Provides constructive synthesis via sum-of-squares programming and demonstrates on nonlinear safe stabilization problems.,"We address the problem of simultaneously stabilizing a nonlinear system to an equilibrium and guaranteeing that the state remains within a safe set for all time. We introduce the concept of Zubov-barrier certificates, which unify control Lyapunov functions (CLFs) and control barrier functions (CBFs) into a single certificate. A Zubov-barrier certificate provides a characterization of the maximal safe domain of attraction -- the largest set of initial conditions from which the system can be safely stabilized. We present conditions for the existence of such certificates and develop computational methods based on sum-of-squares (SOS) programming for their construction. The approach eliminates the need to resolve conflicts between separate CLF and CBF conditions, a well-known difficulty in safe stabilization. We demonstrate the effectiveness of the framework on benchmark nonlinear systems.",Alert: safety. High — unified Lyapunov-CBF certificate for safe stabilization with maximal safe domain of attraction,false,false,
liu-2026-eventtriggered-adaptive,Event-Triggered Adaptive Safety Control with Taylor-Lagrange Estimation,"Hao Liu, Gong Xiao, Christos G. Cassandras, Calin Belta",arXiv,Apr 2026,https://arxiv.org/abs/2604.00334,2026-04-11,email,probably,Control Barrier Functions (CBFs)|Signal Temporal Logic (STL),0,Safety & Verification|Formal Methods & STL,Event-triggered adaptive CBF controller uses Taylor-Lagrange estimators for safe control under model uncertainty,Proposes an event-triggered adaptive control framework combining CBFs with Taylor-Lagrange state estimation for safety under model uncertainty. Reduces communication and computation by triggering control updates only when safety margins shrink. Provides formal guarantees on constraint satisfaction between trigger events and demonstrates on uncertain robotic systems.,"We present an event-triggered adaptive safety controller for nonlinear systems with model uncertainty. The controller combines control barrier functions (CBFs) with Taylor-Lagrange state and uncertainty estimators to maintain safety guarantees between discrete trigger events. An event-triggering mechanism determines when to update the control input based on the evolution of the CBF value and the estimation error bounds, significantly reducing computation and communication requirements compared to continuous-time CBF controllers. We prove that the closed-loop system satisfies the safety constraint at all times, including between trigger events, under bounded model uncertainty. The framework is extended to handle signal temporal logic (STL) specifications by composing multiple event-triggered CBF constraints. Simulations on robotic systems with uncertain dynamics demonstrate the effectiveness and efficiency of the approach.",Alert: Belta/Cassandras. High — event-triggered adaptive CBF+STL control with formal safety guarantees under uncertainty,false,false,
zha-2026-lap-languageaction,LAP: Language-Action Pre-Training Enables Zero-shot Cross-Embodiment Transfer,"Lihan Zha, Asher J. Hancock, Mingtong Zhang, Tenny Yin, Yixuan Huang, Dhruv Shah, Allen Z. Ren, Anirudha Majumdar",arXiv,Feb 2026,https://arxiv.org/abs/2602.10556,2026-04-11,email,probably,Vision-Language-Action models (VLAs)|Generalist policies|Imitation learning,0,VLA & Generalist Policies|Imitation Learning,Language-action pre-training achieves first substantial zero-shot VLA transfer across unseen robot embodiments,"Introduces LAP, representing low-level robot actions in natural language to align with pre-trained VLMs. LAP-3B is the first VLA achieving 50%+ zero-shot success on unseen embodiments without fine-tuning, roughly doubling prior VLA performance. Unifies action prediction and VQA in a shared format with favorable scaling.","A long-standing goal in robotics is a generalist policy that can be deployed zero-shot on new robot embodiments without per-embodiment adaptation. Despite large-scale multi-embodiment pre-training, existing Vision-Language-Action models (VLAs) remain tightly coupled to their training embodiments and typically require costly fine-tuning. We introduce Language-Action Pre-training (LAP), a simple recipe that represents low-level robot actions directly in natural language, aligning action supervision with the pre-trained vision-language model's input-output distribution. LAP requires no learned tokenizer, no costly annotation, and no embodiment-specific architectural design. Based on LAP, we present LAP-3B, which to the best of our knowledge is the first VLA to achieve substantial zero-shot transfer to previously unseen robot embodiments without any embodiment-specific fine-tuning. Across multiple novel robots and manipulation tasks, LAP-3B attains over 50% average zero-shot success, delivering roughly a 2x improvement over the strongest prior VLAs. We further show that LAP enables efficient adaptation and favorable scaling, while unifying action prediction and VQA in a shared language-action format that yields additional gains through co-training.",Alert: Majumdar. High — first VLA with substantial zero-shot cross-embodiment transfer,false,false,
fu-2026-capx-benchmarking,CaP-X: A Framework for Benchmarking and Improving Coding Agents for Robot Manipulation,"Max Fu, Justin Yu, Karim El-Refai, Ethan Kou, Haoru Xue, Huang Huang, Wenli Xiao, Guanzhi Wang, Fei-Fei Li, Guanya Shi, Jiajun Wu, Shankar Sastry, Yuke Zhu, Ken Goldberg, Linxi ""Jim"" Fan",arXiv,Mar 2026,https://arxiv.org/abs/2603.22435,2026-04-11,email,probably,Vision-Language-Action models (VLAs)|Reinforcement learning,0,VLA & Generalist Policies|Reinforcement Learning,CaP-X benchmarks coding agents for robot manipulation and shows agentic test-time compute recovers human-level reliability,"Presents CaP-X, an open-access framework for studying Code-as-Policy agents in robot manipulation. CaP-Bench evaluates 12 models, revealing dependence on designer scaffolding. Scaling agentic test-time computation through multi-turn feedback and skill synthesis substantially improves robustness, with CaP-RL showing sim2real transfer.","""Code-as-Policy"" considers how executable code can complement data-intensive Vision-Language-Action (VLA) methods, yet their effectiveness as autonomous controllers for embodied manipulation remains underexplored. We present CaP-X, an open-access framework for systematically studying Code-as-Policy agents in robot manipulation. At its core is CaP-Gym, an interactive environment in which agents control robots by synthesizing and executing programs that compose perception and control primitives. Building on this foundation, CaP-Bench evaluates frontier language and vision-language models across varying levels of abstraction, interaction, and perceptual grounding. Across 12 models, CaP-Bench reveals a consistent trend: performance improves with human-crafted abstractions but degrades as these priors are removed, exposing a dependence on designer scaffolding. At the same time, we observe that this gap can be mitigated through scaling agentic test-time computation--through multi-turn interaction, structured execution feedback, visual differencing, automatic skill synthesis, and ensembled reasoning--substantially improves robustness even when agents operate over low-level primitives. These findings allow us to derive CaP-Agent0, a training-free framework that recovers human-level reliability on several manipulation tasks in simulation and on real embodiments. We further introduce CaP-RL, showing reinforcement learning with verifiable rewards improves success rates and transfers from sim2real with minimal gap. Together, CaP-X provides a principled, open-access platform for advancing embodied coding agents.",Alert: Goldberg/Shi. Moderate — benchmarking coding agents as alternative to VLAs for robot manipulation,false,false,
weng-2026-languagegrounded-decoupled,Language-Grounded Decoupled Action Representation for Robotic Manipulation,"Wuding Weng, Tongshu Wu, Liucheng Chen, Siyu Xie, Zheng Wang, Xing Xu, Jingkuan Song, Heng Tao Shen",arXiv (CVPR 2026),Mar 2026,https://arxiv.org/abs/2603.12967,2026-04-11,email,probably,Imitation learning|Vision-Language-Action models (VLAs),0,Imitation Learning|VLA & Generalist Policies,Language-grounded decoupled action primitives bridge vision-language understanding and low-level robot control (CVPR 2026),"Proposes LaDA, using language as a semantic bridge to connect perception and control via three interpretable action primitives (translation, rotation, gripper). Soft-label contrastive learning aligns similar primitives across tasks. Achieves strong generalization on LIBERO and MimicGen benchmarks and real-world demonstrations.","The heterogeneity between high-level vision-language understanding and low-level action control remains a fundamental challenge in robotic manipulation. Although recent methods have advanced task-specific action alignment, they often struggle to generate robust and accurate actions for novel or semantically related tasks. To address this, we propose the Language-Grounded Decoupled Action Representation (LaDA) framework, which leverages natural language as a semantic bridge to connect perception and control. LaDA introduces a fine-grained intermediate layer of three interpretable action primitives--translation, rotation, and gripper control--providing explicit semantic structure for low-level actions. It further employs a semantic-guided soft-label contrastive learning objective to align similar action primitives across tasks, enhancing generalization and motion consistency. An adaptive weighting strategy, inspired by curriculum learning, dynamically balances contrastive and imitation objectives for stable and effective training. Extensive experiments on simulated benchmarks (LIBERO and MimicGen) and real-world demonstrations validate that LaDA achieves strong performance and generalizes effectively to unseen or related tasks.",Alert: CVPR citations. Moderate — language-grounded action primitives for manipulation generalization (CVPR 2026),false,false,
bansal-2026-safe-neurosymbolic,Safe Neurosymbolic Learning for Autonomous Systems,"Somil Bansal, Jaime F. Fisac",Wiley Book Chapter,2026,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394302406.ch05,2026-04-11,email,definitely,Data-driven verification|Control Barrier Functions (CBFs),1,Safety & Verification,Book chapter by Bansal and Fisac surveys neurosymbolic methods for safe learned autonomous systems,"A book chapter surveying safe neurosymbolic learning approaches for autonomous systems, combining neural network flexibility with symbolic safety guarantees. Covers CBF-based learning, Hamilton-Jacobi safety analysis, and their intersection with learned components. Directly relevant as a tutorial-style overview from leading safety verification researchers.","This chapter surveys neurosymbolic approaches for designing safe learning-based autonomous systems. We discuss how symbolic safety specifications, such as control barrier functions and Hamilton-Jacobi reachability, can be integrated with neural network-based controllers and perception modules to provide formal safety guarantees. The chapter covers recent advances in safe reinforcement learning, verified neural controllers, and runtime monitoring for learned systems.","Alert: Bansal/Fisac. Core — book chapter on neurosymbolic safety by leading verification researchers [residual +1: directly from Bansal and Fisac, core safety verification researchers]",true,false,
huriot-2026-control-learned,Safe Control using Learned Safety Filters and Adaptive Conformal Inference,"Sacha Huriot, Ihab Tabbara, Hussein Sibai",L4DC 2026,Apr 2026,https://arxiv.org/abs/2604.18482,2026-04-23,"email,web_survey",definitely,Conformal prediction|Hamilton-Jacobi reachability|Safe & robust robot control|Latent-space safety analysis,1,Safety & Verification|Conformal Prediction,Adaptive conformal inference calibrates learned HJ safety filters for reliable switching,"ACoFi combines learned Hamilton-Jacobi reachability-based safety filters with adaptive conformal inference to dynamically adjust switching criteria based on observed prediction errors. The method guarantees asymptotic upper bounds on incorrect uncertainty quantification rates and outperforms fixed-threshold baselines in safety violation reduction, especially out-of-distribution.","Safety filters have been shown to be effective tools to ensure the safety of control systems with unsafe nominal policies. To address scalability challenges in traditional synthesis methods, learning-based approaches have been proposed for designing safety filters for systems with high-dimensional state and control spaces. However, the inevitable errors in the decisions of these models raise concerns about their reliability and the safety guarantees they offer. This paper presents Adaptive Conformal Filtering (ACoFi), a method that combines learned Hamilton-Jacobi reachability-based safety filters with adaptive conformal inference. Under ACoFi, the filter dynamically adjusts its switching criteria based on the observed errors in its predictions of the safety of actions.","Core — combines conformal prediction with HJ reachability safety filters, directly at the intersection of multiple core interests [residual +1: directly addresses data-driven safety filtering with formal statistical guarantees via conformal inference]",false,false,
nakamura-2025-train-latent,How to Train Your Latent Control Barrier Function: Smooth Safety Filtering Under Hard-to-Model Constraints,"Kensuke Nakamura, Arun L Bishop, Steven Man, Aaron M. Johnson, Zachary Manchester, Andrea Bajcsy",L4DC 2026 (Oral),Nov 2025,https://arxiv.org/abs/2511.18606,2026-04-23,web_survey,definitely,Control Barrier Functions (CBFs)|Latent-space safety analysis|Safe & robust robot control,0,Safety & Verification,Latent CBFs learn smooth safety certificates without explicit constraint models,"Proposes latent CBFs that learn safety certificates directly in a learned latent space, jointly training an encoder, dynamics model, and CBF. This eliminates the need for hand-designed constraint functions while ensuring smooth safety filtering for complex environments.","Control barrier functions (CBFs) are a popular approach for safe robot control, but they require explicit mathematical models of safety constraints — which are often unavailable for complex environments. We propose latent CBFs, which learn smooth safety certificates directly in a learned latent representation space. Our approach jointly trains an encoder, a latent dynamics model, and a CBF in the latent space, ensuring smooth safety filtering without needing hand-designed constraint functions.",Core — latent-space CBF learning directly relevant to verification of black-box systems,false,false,
sidrane-2026-burns-backward,BURNS: Backward Underapproximate Reachability for Neural-Feedback-Loop Systems,"Chelsea Rose Sidrane, Jana Tumova",L4DC 2026,2026,https://arxiv.org/abs/2604.00000,2026-04-23,web_survey,definitely,Data-driven verification|Safe & robust robot control,0,Safety & Verification,Backward underapproximate reachability enables precise safety analysis of neural controllers,"BURNS computes backward underapproximate reachable sets for neural-feedback-loop systems, providing guaranteed reach-target certificates that are less conservative than overapproximation methods. This enables more precise safety verification of neural network controllers.","We present BURNS, a method for computing backward underapproximate reachable sets for neural-feedback-loop systems. Unlike overapproximation methods that may be overly conservative, our underapproximation approach identifies states that are guaranteed to reach a target set, enabling more precise safety analysis of systems with neural network controllers.",Core — backward reachability for neural controllers directly relevant to verification,false,true,
bland-2026-world-model,World Model Predictive Safety Filtering,"Madison Bland, Jaime Fisac, Albert Lin, Somil Bansal",L4DC 2026,2026,https://l4dc2026.github.io/,2026-04-23,web_survey,definitely,World models for robotics|Safe & robust robot control|Runtime verification of learned policies,0,Safety & Verification,World models enable predictive safety filtering by simulating future trajectories,"Proposes safety filtering using learned world models for predictive assessment. The filter simulates future trajectories within the world model to anticipate unsafe states and intervene proactively, combining neural world model expressiveness with safety guarantees.","We propose a safety filtering framework that leverages learned world models for predictive safety assessment. By simulating future trajectories within a world model, the filter can anticipate unsafe states and intervene before safety violations occur, combining the expressiveness of neural world models with formal safety filtering guarantees.",Core — world model safety filtering bridges world models and safety verification,true,false,
mirzaeedodangeh-2026-planning-interactive,Safe Planning in Interactive Environments via Iterative Policy Updates and Adversarially Robust Conformal Prediction,"Omid Mirzaeedodangeh, Eliot Seo Shekhtman, Nikolai Matni, Lars Lindemann",L4DC 2026,2026,https://l4dc2026.github.io/,2026-04-23,web_survey,probably,Conformal prediction|Safe & robust robot control,0,Safety & Verification|Conformal Prediction,Adversarially robust conformal prediction ensures safe planning under interaction-induced shifts,Combines iterative policy updates with adversarially robust conformal prediction for safe planning in interactive environments. Provides distribution-free safety guarantees robust to distributional shifts caused by ego-agent actions.,We address safe planning in interactive environments where agents must account for the uncertain behavior of other agents. Our approach combines iterative policy updates with adversarially robust conformal prediction to provide distribution-free safety guarantees that hold even under distributional shifts caused by the ego agent's own actions.,High — conformal prediction for safe interactive planning,false,false,
alvarez-2026-conformal-prediction,Conformal Prediction Regions for Continuous-Time Trajectories under Random Sampling,"Joaquin Alvarez, Matteo Sesia, Jyotirmoy V. Deshmukh, Lars Lindemann",L4DC 2026,2026,https://l4dc2026.github.io/,2026-04-23,web_survey,probably,Conformal prediction,0,Conformal Prediction,Conformal prediction extended to continuous-time trajectory coverage guarantees,"Extends conformal prediction to continuous-time trajectories, constructing prediction regions that cover true trajectories with specified probability under random sampling. Enables uncertainty-aware planning and control for continuous-time robotic systems.","We extend conformal prediction to continuous-time trajectory prediction under random sampling. Our method constructs prediction regions that cover the true trajectory with a user-specified probability, enabling uncertainty-aware planning and control for robotic systems operating in continuous time.",High — foundational conformal prediction methodology for robotics trajectories,false,false,
srinivasan-2026-safety-beyond,Safety Beyond the Training Data: Robust Out-of-Distribution MPC via Conformalized System Level Synthesis,"Anutam Srinivasan, Glen Chou",L4DC 2026,2026,https://l4dc2026.github.io/,2026-04-23,web_survey,definitely,Conformal prediction|Safe & robust robot control|Data-driven verification,1,Safety & Verification|Conformal Prediction,Conformalized system-level synthesis enables safe MPC beyond training distribution,"Combines system level synthesis with conformal prediction for robust MPC that maintains safety guarantees in out-of-distribution scenarios. Uncertainty sets adapt to observed model errors, enabling safe control beyond the training data distribution.","We propose a robust MPC framework that maintains safety guarantees even when the system encounters out-of-distribution scenarios not seen during training. Our approach combines system level synthesis with conformal prediction to construct uncertainty sets that adapt to observed model errors, enabling safe control beyond the training distribution.","Core — data-driven safety guarantees via conformal prediction for OOD robustness [residual +1: directly addresses safety of black-box systems beyond training distribution, combining conformal prediction with control synthesis]",true,false,
lin-2026-robust-verification,Robust Verification of Controllers under State Uncertainty via Hamilton-Jacobi Reachability Analysis,"Albert Lin, Alessandro Pinto, Somil Bansal",L4DC 2026,2026,https://l4dc2026.github.io/,2026-04-23,web_survey,definitely,Hamilton-Jacobi reachability|Data-driven verification|Safe & robust robot control,0,Safety & Verification,HJ reachability extended to verify controllers under state estimation uncertainty,"Extends Hamilton-Jacobi reachability analysis to account for state uncertainty, propagating uncertainty sets through the HJ framework for worst-case safety guarantees. Addresses the practical challenge of state estimation errors in safety-critical controller verification.","We present a method for verifying controller safety under state uncertainty using Hamilton-Jacobi reachability analysis. By propagating uncertainty sets through the HJ reachability framework, we provide worst-case safety guarantees that account for state estimation errors, extending standard reachability analysis to uncertain state observations.",Core — HJ reachability verification under uncertainty directly relevant to data-driven verification,true,false,
vertovec-2026-scalable-verification,Scalable Verification of Neural Control Barrier Functions Using Linear Bound Propagation,"Nikolaus Vertovec, Frederik Baymler Mathiesen, Thom Badings, Luca Laurenti, Alessandro Abate",L4DC 2026,2026,https://l4dc2026.github.io/,2026-04-23,web_survey,definitely,Control Barrier Functions (CBFs)|Data-driven verification|Safe & robust robot control,0,Safety & Verification,Linear bound propagation enables scalable verification of neural CBFs,Uses linear bound propagation techniques to scalably verify that neural control barrier functions satisfy safety conditions across the state space. Scales to higher-dimensional systems than existing neural CBF verification methods.,"We propose a scalable approach to verify neural control barrier functions (NCBFs) using linear bound propagation techniques. Our method efficiently checks whether a neural CBF satisfies the required safety conditions across the state space, scaling to higher-dimensional systems than existing verification approaches.",Core — scalable neural CBF verification directly relevant to data-driven verification of learned controllers,false,false,
sharpless-2026-value-function,Value Function Decomposition for Temporal Logic,"William Sharpless, Dylan Hirsch, Oswin So, Sander Tonkens, Nikhil Shinde, Chuchu Fan, Sylvia Herbert",L4DC 2026,2026,https://l4dc2026.github.io/,2026-04-23,web_survey,probably,Signal Temporal Logic (STL)|Hamilton-Jacobi reachability|Safe & robust robot control,0,Formal Methods & STL|Safety & Verification,Decomposing value functions enables scalable temporal logic satisfaction,"Proposes decomposing value functions for temporal logic specifications, enabling more scalable satisfaction of complex temporal logic constraints in control synthesis. Connects HJ reachability with temporal logic for safety-critical systems.","We propose a value function decomposition approach for satisfying temporal logic specifications in control synthesis. By decomposing complex temporal logic constraints into simpler sub-problems, our method enables more scalable and efficient computation while maintaining correctness guarantees.",High — temporal logic + HJ reachability for safety verification,false,false,
unknown-2026-synthesis-deployment,Synthesis and Deployment of Maximal Robust Control Barrier Functions through Adversarial Reinforcement Learning,(from arXiv 2604.13192),arXiv,Apr 2026,https://arxiv.org/abs/2604.13192,2026-04-23,"email,web_survey",probably,Control Barrier Functions (CBFs)|Reinforcement learning|Safe & robust robot control|Adversarial robustness of robot policies,0,Safety & Verification|Reinforcement Learning,Adversarial RL synthesizes maximally robust discrete-time CBFs under uncertainty,"Introduces a robust CBF framework for general nonlinear systems under bounded uncertainty, showing that the safety value function solving the Isaacs equation is a valid robust discrete-time CBF. Uses adversarial RL for synthesis and demonstrates deployment on real systems.","Robust control barrier functions (CBFs) provide a principled mechanism for smooth safety enforcement under worst-case disturbances. However, existing approaches typically rely on explicit, closed-form structure in the dynamics (e.g., control-affine) and uncertainty models. This has led to limited scalability and generality, with most robust CBFs certifying only conservative subsets of the maximal robust safe set. In this paper, we introduce a new robust CBF framework for general nonlinear systems under bounded uncertainty. We first show that the safety value function solving the dynamic programming Isaacs equation is a valid robust discrete-time CBF that enforces safety on the maximal robust safe set. We then adopt the key reinforcement learning (RL) notion of quality function (or Q-function), which removes the need for explicit dynamics by lifting the barrier certificate into state-action space and yields a novel robust Q-CBF constraint for safety filtering. Combined with adversarial RL, this enables the synthesis and deployment of robust Q-CBFs on general nonlinear systems with black-box dynamics and unknown uncertainty structure. We validate the framework on a canonical inverted pendulum benchmark and a 36-D quadruped simulator, achieving substantially less conservative safe sets than barrier-based baselines on the pendulum and reliable safety enforcement even under adversarial uncertainty realizations on the quadruped.",High — robust CBF synthesis via adversarial RL,false,false,
unknown-2026-capability-aware,Capability-Aware Heterogeneous Control Barrier Functions for Decentralized Multi-Robot Safe Navigation,(from arXiv 2604.13245),arXiv,Apr 2026,https://arxiv.org/abs/2604.13245,2026-04-23,"email,web_survey",probably,Control Barrier Functions (CBFs)|Safe & robust robot control,0,Safety & Verification,Capability-aware CBFs enable consistent safety in heterogeneous multi-robot teams,"Proposes CA-HCBF, a decentralized framework for consistent safety enforcement in heterogeneous robot teams. Addresses capability-aware coordination by adapting CBF constraints to individual robot capabilities.","Safe navigation for multi-robot systems requires enforcing safety without sacrificing task efficiency under decentralized decision-making. Existing decentralized methods often assume robot homogeneity, making shared safety requirements non-uniformly interpreted across heterogeneous agents with structurally different dynamics, which could lead to avoidance obligations not physically realizable for some robots and thus cause safety violations or deadlock. In this paper, we propose Capability-Aware Heterogeneous Control Barrier Function (CA-HCBF), a decentralized framework for consistent safety enforcement and capability-aware coordination in heterogeneous robot teams. We derive a canonical second-order control-affine representation that unifies holonomic and nonholonomic robots under acceleration-level control via canonical transformation and backstepping, preserving forward invariance of the safe set while avoiding relative-degree mismatch across heterogeneous dynamics. We further introduce a support-function-based directional capability metric that quantifies each robot's ability to follow its motion intent, deriving a pairwise responsibility allocation that distributes the safety burden proportionally to each robot's motion capability. A feasibility-aware clipping mechanism further constrains the allocation to each agent's physically achievable range, mitigating infeasible constraint assignments common in dense decentralized CBF settings. Simulations with up to 30 heterogeneous robots and a physical multi-robot demonstration show improved safety and task efficiency over baselines, validating real-world applicability across robots with distinct kinematic constraints.",High — CBFs for multi-robot safety,false,false,
physical-2026-steerable-generalist,π₀.₇: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,Physical Intelligence team,arXiv,Apr 2026,https://arxiv.org/abs/2604.15483,2026-04-23,web_survey,probably,Generalist policies|Vision-Language-Action models (VLAs)|Imitation learning|Flow matching,0,VLA & Generalist Policies,π₀.₇ demonstrates zero-shot cross-embodiment transfer and steerable generalist control,"π₀.₇ is a robotic foundation model that provides strong out-of-the-box performance across diverse scenarios, follows language instructions in unseen environments, enables zero-shot cross-embodiment generalization, and performs tasks like operating an espresso machine at levels matching specialized RL-finetuned models. Uses diverse context conditioning for steerability.","We present π₀.₇, a robotic foundation model that can enable strong out-of-the-box performance in a wide range of scenarios, follow diverse language instructions in unseen environments, provide zero-shot cross-embodiment generalization, and perform challenging tasks such as operating an espresso machine at a level matching specialized RL-finetuned models.",High — major VLA/generalist policy with cross-embodiment transfer,false,false,
kim-2026-deep-qp,Deep QP Safety Filter: Model-free Learning for Reachability-based Safety Filter,"Byeongjun Kim, H. Jin Kim",L4DC 2026,Jan 2026,https://arxiv.org/abs/2601.21297,2026-04-23,web_survey,definitely,Hamilton-Jacobi reachability|Safe & robust robot control|Data-driven verification,0,Safety & Verification,Model-free QP safety filter learns reachability-based safety without system dynamics,Introduces a fully data-driven safety layer for black-box dynamical systems that learns a QP safety filter without model knowledge by combining HJ reachability with model-free learning. Enables safety filtering for systems where dynamics models are unavailable.,We introduce a fully data-driven safety layer for black-box dynamical systems that learns a Quadratic-Program (QP) safety filter without model knowledge by combining Hamilton-Jacobi reachability with model-free learning.,Core — model-free safety filter for black-box systems using HJ reachability,false,false,
